date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
02:39:32	0/0	---MCZ	404	error ('Not%20Found')	text/javascript	etag:cacheable:0d649ef5a2cd04d7201f2e79690b8648	https://www.haloneuro.com/node_modules/core-js/modules/_global.js	C:/My%20Web%20Sites/waft/www.haloneuro.com/node_modules/core-js/modules/_global.js	(from https://static.klaviyo.com/onsite/js/klaviyo.js?company_id=PVfcsM)
02:39:32	0/0	---MCZ	404	error ('Not%20Found')	text/javascript	etag:cacheable:0d649ef5a2cd04d7201f2e79690b8648	https://www.haloneuro.com/node_modules/core-js/modules/_core.js	C:/My%20Web%20Sites/waft/www.haloneuro.com/node_modules/core-js/modules/_core.js	(from https://static.klaviyo.com/onsite/js/klaviyo.js?company_id=PVfcsM)
02:39:33	0/0	---MCZ	404	error ('Not%20Found')	text/javascript	etag:cacheable:0d649ef5a2cd04d7201f2e79690b8648	https://www.haloneuro.com/node_modules/core-js/modules/_hide.js	C:/My%20Web%20Sites/waft/www.haloneuro.com/node_modules/core-js/modules/_hide.js	(from https://static.klaviyo.com/onsite/js/klaviyo.js?company_id=PVfcsM)
02:39:33	0/0	---MCZ	404	error ('Not%20Found')	text/javascript	etag:cacheable:0d649ef5a2cd04d7201f2e79690b8648	https://www.haloneuro.com/node_modules/core-js/modules/_redefine.js	C:/My%20Web%20Sites/waft/www.haloneuro.com/node_modules/core-js/modules/_redefine.js	(from https://static.klaviyo.com/onsite/js/klaviyo.js?company_id=PVfcsM)
02:39:34	0/0	---MCZ	404	error ('Not%20Found')	text/javascript	etag:cacheable:0d649ef5a2cd04d7201f2e79690b8648	https://www.haloneuro.com/node_modules/core-js/modules/_ctx.js	C:/My%20Web%20Sites/waft/www.haloneuro.com/node_modules/core-js/modules/_ctx.js	(from https://static.klaviyo.com/onsite/js/klaviyo.js?company_id=PVfcsM)
02:39:34	0/0	---MCZ	404	error ('Not%20Found')	text/javascript	etag:cacheable:0d649ef5a2cd04d7201f2e79690b8648	https://www.haloneuro.com/node_modules/core-js/modules/_an-object.js	C:/My%20Web%20Sites/waft/www.haloneuro.com/node_modules/core-js/modules/_an-object.js	(from https://static.klaviyo.com/onsite/js/klaviyo.js?company_id=PVfcsM)
02:39:35	0/0	---MCZ	404	error ('Not%20Found')	text/javascript	etag:cacheable:0d649ef5a2cd04d7201f2e79690b8648	https://www.haloneuro.com/node_modules/core-js/modules/_iter-call.js	C:/My%20Web%20Sites/waft/www.haloneuro.com/node_modules/core-js/modules/_iter-call.js	(from https://static.klaviyo.com/onsite/js/klaviyo.js?company_id=PVfcsM)
02:39:36	0/0	---MCZ	404	error ('Not%20Found')	text/javascript	etag:cacheable:0d649ef5a2cd04d7201f2e79690b8648	https://www.haloneuro.com/node_modules/core-js/modules/_is-array-iter.js	C:/My%20Web%20Sites/waft/www.haloneuro.com/node_modules/core-js/modules/_is-array-iter.js	(from https://static.klaviyo.com/onsite/js/klaviyo.js?company_id=PVfcsM)
02:39:36	0/0	---MCZ	404	error ('Not%20Found')	text/javascript	etag:cacheable:0d649ef5a2cd04d7201f2e79690b8648	https://www.haloneuro.com/node_modules/core-js/modules/core.get-iterator-method.js	C:/My%20Web%20Sites/waft/www.haloneuro.com/node_modules/core-js/modules/core.get-iterator-method.js	(from https://static.klaviyo.com/onsite/js/klaviyo.js?company_id=PVfcsM)
02:39:37	0/0	---MCZ	404	error ('Not%20Found')	text/javascript	etag:cacheable:0d649ef5a2cd04d7201f2e79690b8648	https://www.haloneuro.com/node_modules/core-js/modules/_shared.js	C:/My%20Web%20Sites/waft/www.haloneuro.com/node_modules/core-js/modules/_shared.js	(from https://static.klaviyo.com/onsite/js/klaviyo.js?company_id=PVfcsM)
02:39:37	0/0	---MCZ	404	error ('Not%20Found')	text/javascript	etag:cacheable:0d649ef5a2cd04d7201f2e79690b8648	https://www.haloneuro.com/node_modules/core-js/modules/_object-dp.js	C:/My%20Web%20Sites/waft/www.haloneuro.com/node_modules/core-js/modules/_object-dp.js	(from https://static.klaviyo.com/onsite/js/klaviyo.js?company_id=PVfcsM)
02:39:38	0/0	---MCZ	404	error ('Not%20Found')	text/javascript	etag:cacheable:0d649ef5a2cd04d7201f2e79690b8648	https://www.haloneuro.com/node_modules/core-js/modules/_property-desc.js	C:/My%20Web%20Sites/waft/www.haloneuro.com/node_modules/core-js/modules/_property-desc.js	(from https://static.klaviyo.com/onsite/js/klaviyo.js?company_id=PVfcsM)
02:39:38	0/0	---MCZ	404	error ('Not%20Found')	text/javascript	etag:cacheable:0d649ef5a2cd04d7201f2e79690b8648	https://www.haloneuro.com/node_modules/core-js/modules/_descriptors.js	C:/My%20Web%20Sites/waft/www.haloneuro.com/node_modules/core-js/modules/_descriptors.js	(from https://static.klaviyo.com/onsite/js/klaviyo.js?company_id=PVfcsM)
02:39:39	0/0	---MCZ	404	error ('Not%20Found')	text/javascript	etag:cacheable:0d649ef5a2cd04d7201f2e79690b8648	https://www.haloneuro.com/node_modules/core-js/modules/_dom-create.js	C:/My%20Web%20Sites/waft/www.haloneuro.com/node_modules/core-js/modules/_dom-create.js	(from https://static.klaviyo.com/onsite/js/klaviyo.js?company_id=PVfcsM)
02:39:40	0/0	---MCZ	404	error ('Not%20Found')	text/javascript	etag:cacheable:0d649ef5a2cd04d7201f2e79690b8648	https://www.haloneuro.com/node_modules/core-js/modules/_set-proto.js	C:/My%20Web%20Sites/waft/www.haloneuro.com/node_modules/core-js/modules/_set-proto.js	(from https://static.klaviyo.com/onsite/js/klaviyo.js?company_id=PVfcsM)
02:39:40	0/0	---MCZ	404	error ('Not%20Found')	text/javascript	etag:cacheable:0d649ef5a2cd04d7201f2e79690b8648	https://www.haloneuro.com/node_modules/core-js/modules/_iterators.js	C:/My%20Web%20Sites/waft/www.haloneuro.com/node_modules/core-js/modules/_iterators.js	(from https://static.klaviyo.com/onsite/js/klaviyo.js?company_id=PVfcsM)
02:39:41	0/0	---MCZ	404	error ('Not%20Found')	text/javascript	etag:cacheable:0d649ef5a2cd04d7201f2e79690b8648	https://www.haloneuro.com/node_modules/core-js/modules/_task.js	C:/My%20Web%20Sites/waft/www.haloneuro.com/node_modules/core-js/modules/_task.js	(from https://static.klaviyo.com/onsite/js/klaviyo.js?company_id=PVfcsM)
02:39:41	0/0	---MCZ	404	error ('Not%20Found')	text/javascript	etag:cacheable:0d649ef5a2cd04d7201f2e79690b8648	https://www.haloneuro.com/node_modules/core-js/modules/_ie8-dom-define.js	C:/My%20Web%20Sites/waft/www.haloneuro.com/node_modules/core-js/modules/_ie8-dom-define.js	(from https://static.klaviyo.com/onsite/js/klaviyo.js?company_id=PVfcsM)
02:39:42	0/0	---MCZ	404	error ('Not%20Found')	text/javascript	etag:cacheable:0d649ef5a2cd04d7201f2e79690b8648	https://www.haloneuro.com/node_modules/core-js/modules/_to-primitive.js	C:/My%20Web%20Sites/waft/www.haloneuro.com/node_modules/core-js/modules/_to-primitive.js	(from https://static.klaviyo.com/onsite/js/klaviyo.js?company_id=PVfcsM)
02:39:42	0/0	---MCZ	404	error ('Not%20Found')	text/javascript	etag:cacheable:0d649ef5a2cd04d7201f2e79690b8648	https://www.haloneuro.com/node_modules/core-js/modules/_object-pie.js	C:/My%20Web%20Sites/waft/www.haloneuro.com/node_modules/core-js/modules/_object-pie.js	(from https://static.klaviyo.com/onsite/js/klaviyo.js?company_id=PVfcsM)
02:39:43	0/0	---MCZ	404	error ('Not%20Found')	text/javascript	etag:cacheable:0d649ef5a2cd04d7201f2e79690b8648	https://www.haloneuro.com/node_modules/core-js/modules/_has.js	C:/My%20Web%20Sites/waft/www.haloneuro.com/node_modules/core-js/modules/_has.js	(from https://static.klaviyo.com/onsite/js/klaviyo.js?company_id=PVfcsM)
02:39:44	0/0	---MCZ	404	error ('Not%20Found')	text/javascript	etag:cacheable:0d649ef5a2cd04d7201f2e79690b8648	https://www.haloneuro.com/node_modules/core-js/modules/_object-keys-internal.js	C:/My%20Web%20Sites/waft/www.haloneuro.com/node_modules/core-js/modules/_object-keys-internal.js	(from https://static.klaviyo.com/onsite/js/klaviyo.js?company_id=PVfcsM)
02:39:44	0/0	---MCZ	404	error ('Not%20Found')	text/javascript	etag:cacheable:0d649ef5a2cd04d7201f2e79690b8648	https://www.haloneuro.com/node_modules/core-js/modules/_enum-bug-keys.js	C:/My%20Web%20Sites/waft/www.haloneuro.com/node_modules/core-js/modules/_enum-bug-keys.js	(from https://static.klaviyo.com/onsite/js/klaviyo.js?company_id=PVfcsM)
02:39:45	0/0	---MCZ	404	error ('Not%20Found')	text/javascript	etag:cacheable:0d649ef5a2cd04d7201f2e79690b8648	https://www.haloneuro.com/node_modules/core-js/modules/_array-includes.js	C:/My%20Web%20Sites/waft/www.haloneuro.com/node_modules/core-js/modules/_array-includes.js	(from https://static.klaviyo.com/onsite/js/klaviyo.js?company_id=PVfcsM)
02:39:47	0/0	---MCZ	404	error ('Not%20Found')	text/javascript	etag:cacheable:0d649ef5a2cd04d7201f2e79690b8648	https://www.haloneuro.com/node_modules/core-js/modules/_shared-key.js	C:/My%20Web%20Sites/waft/www.haloneuro.com/node_modules/core-js/modules/_shared-key.js	(from https://static.klaviyo.com/onsite/js/klaviyo.js?company_id=PVfcsM)
02:39:48	0/0	---MCZ	404	error ('Not%20Found')	text/javascript	etag:cacheable:0d649ef5a2cd04d7201f2e79690b8648	https://www.haloneuro.com/node_modules/core-js/modules/_new-promise-capability.js	C:/My%20Web%20Sites/waft/www.haloneuro.com/node_modules/core-js/modules/_new-promise-capability.js	(from https://static.klaviyo.com/onsite/js/klaviyo.js?company_id=PVfcsM)
02:39:49	0/0	---MCZ	404	error ('Not%20Found')	text/javascript	etag:cacheable:0d649ef5a2cd04d7201f2e79690b8648	https://www.haloneuro.com/node_modules/core-js/modules/_uid.js	C:/My%20Web%20Sites/waft/www.haloneuro.com/node_modules/core-js/modules/_uid.js	(from https://static.klaviyo.com/onsite/js/klaviyo.js?company_id=PVfcsM)
02:39:51	0/0	---MCZ	404	error ('Not%20Found')	text/javascript	etag:cacheable:0d649ef5a2cd04d7201f2e79690b8648	https://www.haloneuro.com/node_modules/core-js/modules/_function-to-string.js	C:/My%20Web%20Sites/waft/www.haloneuro.com/node_modules/core-js/modules/_function-to-string.js	(from https://static.klaviyo.com/onsite/js/klaviyo.js?company_id=PVfcsM)
02:39:52	0/0	---MCZ	404	error ('Not%20Found')	text/javascript	etag:cacheable:0d649ef5a2cd04d7201f2e79690b8648	https://www.haloneuro.com/node_modules/core-js/modules/_object-gopd.js	C:/My%20Web%20Sites/waft/www.haloneuro.com/node_modules/core-js/modules/_object-gopd.js	(from https://static.klaviyo.com/onsite/js/klaviyo.js?company_id=PVfcsM)
02:39:53	0/0	---MCZ	404	error ('Not%20Found')	text/javascript	etag:cacheable:0d649ef5a2cd04d7201f2e79690b8648	https://www.haloneuro.com/node_modules/core-js/modules/_library.js	C:/My%20Web%20Sites/waft/www.haloneuro.com/node_modules/core-js/modules/_library.js	(from https://static.klaviyo.com/onsite/js/klaviyo.js?company_id=PVfcsM)
02:39:54	0/0	---MCZ	404	error ('Not%20Found')	text/javascript	etag:cacheable:0d649ef5a2cd04d7201f2e79690b8648	https://www.haloneuro.com/node_modules/core-js/modules/_invoke.js	C:/My%20Web%20Sites/waft/www.haloneuro.com/node_modules/core-js/modules/_invoke.js	(from https://static.klaviyo.com/onsite/js/klaviyo.js?company_id=PVfcsM)
02:39:57	0/0	---MCZ	404	error ('Not%20Found')	text/javascript	etag:cacheable:0d649ef5a2cd04d7201f2e79690b8648	https://www.haloneuro.com/node_modules/core-js/modules/_html.js	C:/My%20Web%20Sites/waft/www.haloneuro.com/node_modules/core-js/modules/_html.js	(from https://static.klaviyo.com/onsite/js/klaviyo.js?company_id=PVfcsM)
02:39:58	0/0	---MCZ	404	error ('Not%20Found')	text/javascript	etag:cacheable:0d649ef5a2cd04d7201f2e79690b8648	https://www.haloneuro.com/node_modules/core-js/modules/_to-integer.js	C:/My%20Web%20Sites/waft/www.haloneuro.com/node_modules/core-js/modules/_to-integer.js	(from https://static.klaviyo.com/onsite/js/klaviyo.js?company_id=PVfcsM)
02:39:59	0/0	---MCZ	404	error ('Not%20Found')	text/javascript	etag:cacheable:0d649ef5a2cd04d7201f2e79690b8648	https://www.haloneuro.com/node_modules/core-js/modules/_iobject.js	C:/My%20Web%20Sites/waft/www.haloneuro.com/node_modules/core-js/modules/_iobject.js	(from https://static.klaviyo.com/onsite/js/klaviyo.js?company_id=PVfcsM)
02:40:00	0/0	---MCZ	404	error ('Not%20Found')	text/javascript	etag:cacheable:0d649ef5a2cd04d7201f2e79690b8648	https://www.haloneuro.com/node_modules/core-js/modules/_defined.js	C:/My%20Web%20Sites/waft/www.haloneuro.com/node_modules/core-js/modules/_defined.js	(from https://static.klaviyo.com/onsite/js/klaviyo.js?company_id=PVfcsM)
02:40:00	0/0	---MCZ	404	error ('Not%20Found')	text/javascript	etag:cacheable:0d649ef5a2cd04d7201f2e79690b8648	https://www.haloneuro.com/node_modules/core-js/modules/_classof.js	C:/My%20Web%20Sites/waft/www.haloneuro.com/node_modules/core-js/modules/_classof.js	(from https://static.klaviyo.com/onsite/js/klaviyo.js?company_id=PVfcsM)
02:40:01	0/0	---MCZ	404	error ('Not%20Found')	text/javascript	etag:cacheable:0d649ef5a2cd04d7201f2e79690b8648	https://www.haloneuro.com/node_modules/core-js/modules/_export.js	C:/My%20Web%20Sites/waft/www.haloneuro.com/node_modules/core-js/modules/_export.js	(from https://static.klaviyo.com/onsite/js/klaviyo.js?company_id=PVfcsM)
02:40:02	0/0	---MCZ	404	error ('Not%20Found')	text/javascript	etag:cacheable:0d649ef5a2cd04d7201f2e79690b8648	https://www.haloneuro.com/node_modules/core-js/modules/_an-instance.js	C:/My%20Web%20Sites/waft/www.haloneuro.com/node_modules/core-js/modules/_an-instance.js	(from https://static.klaviyo.com/onsite/js/klaviyo.js?company_id=PVfcsM)
02:40:02	0/0	---MCZ	404	error ('Not%20Found')	text/javascript	etag:cacheable:0d649ef5a2cd04d7201f2e79690b8648	https://www.haloneuro.com/node_modules/core-js/modules/_for-of.js	C:/My%20Web%20Sites/waft/www.haloneuro.com/node_modules/core-js/modules/_for-of.js	(from https://static.klaviyo.com/onsite/js/klaviyo.js?company_id=PVfcsM)
02:40:03	0/0	---MCZ	404	error ('Not%20Found')	text/javascript	etag:cacheable:0d649ef5a2cd04d7201f2e79690b8648	https://www.haloneuro.com/node_modules/core-js/modules/_species-constructor.js	C:/My%20Web%20Sites/waft/www.haloneuro.com/node_modules/core-js/modules/_species-constructor.js	(from https://static.klaviyo.com/onsite/js/klaviyo.js?company_id=PVfcsM)
02:40:04	0/0	---MCZ	404	error ('Not%20Found')	text/javascript	etag:cacheable:0d649ef5a2cd04d7201f2e79690b8648	https://www.haloneuro.com/node_modules/core-js/modules/_microtask.js	C:/My%20Web%20Sites/waft/www.haloneuro.com/node_modules/core-js/modules/_microtask.js	(from https://static.klaviyo.com/onsite/js/klaviyo.js?company_id=PVfcsM)
02:40:04	0/0	---MCZ	404	error ('Not%20Found')	text/javascript	etag:cacheable:0d649ef5a2cd04d7201f2e79690b8648	https://www.haloneuro.com/node_modules/core-js/modules/_perform.js	C:/My%20Web%20Sites/waft/www.haloneuro.com/node_modules/core-js/modules/_perform.js	(from https://static.klaviyo.com/onsite/js/klaviyo.js?company_id=PVfcsM)
02:40:05	0/0	---MCZ	404	error ('Not%20Found')	text/javascript	etag:cacheable:0d649ef5a2cd04d7201f2e79690b8648	https://www.haloneuro.com/node_modules/core-js/modules/_user-agent.js	C:/My%20Web%20Sites/waft/www.haloneuro.com/node_modules/core-js/modules/_user-agent.js	(from https://static.klaviyo.com/onsite/js/klaviyo.js?company_id=PVfcsM)
02:40:06	0/0	---MCZ	404	error ('Not%20Found')	text/javascript	etag:cacheable:0d649ef5a2cd04d7201f2e79690b8648	https://www.haloneuro.com/node_modules/core-js/modules/_promise-resolve.js	C:/My%20Web%20Sites/waft/www.haloneuro.com/node_modules/core-js/modules/_promise-resolve.js	(from https://static.klaviyo.com/onsite/js/klaviyo.js?company_id=PVfcsM)
02:40:06	0/0	---MCZ	404	error ('Not%20Found')	text/javascript	etag:cacheable:0d649ef5a2cd04d7201f2e79690b8648	https://www.haloneuro.com/node_modules/core-js/modules/_redefine-all.js	C:/My%20Web%20Sites/waft/www.haloneuro.com/node_modules/core-js/modules/_redefine-all.js	(from https://static.klaviyo.com/onsite/js/klaviyo.js?company_id=PVfcsM)
02:40:07	0/0	---MCZ	404	error ('Not%20Found')	text/javascript	etag:cacheable:0d649ef5a2cd04d7201f2e79690b8648	https://www.haloneuro.com/node_modules/core-js/modules/_set-to-string-tag.js	C:/My%20Web%20Sites/waft/www.haloneuro.com/node_modules/core-js/modules/_set-to-string-tag.js	(from https://static.klaviyo.com/onsite/js/klaviyo.js?company_id=PVfcsM)
02:40:07	0/0	---MCZ	404	error ('Not%20Found')	text/javascript	etag:cacheable:0d649ef5a2cd04d7201f2e79690b8648	https://www.haloneuro.com/node_modules/core-js/modules/_set-species.js	C:/My%20Web%20Sites/waft/www.haloneuro.com/node_modules/core-js/modules/_set-species.js	(from https://static.klaviyo.com/onsite/js/klaviyo.js?company_id=PVfcsM)
02:40:08	0/0	---MCZ	404	error ('Not%20Found')	text/javascript	etag:cacheable:0d649ef5a2cd04d7201f2e79690b8648	https://www.haloneuro.com/node_modules/core-js/modules/_iter-detect.js	C:/My%20Web%20Sites/waft/www.haloneuro.com/node_modules/core-js/modules/_iter-detect.js	(from https://static.klaviyo.com/onsite/js/klaviyo.js?company_id=PVfcsM)
02:40:08	0/0	---MCZ	404	error ('Not%20Found')	text/javascript	etag:cacheable:0d649ef5a2cd04d7201f2e79690b8648	https://www.haloneuro.com/node_modules/core-js/modules/_inherit-if-required.js	C:/My%20Web%20Sites/waft/www.haloneuro.com/node_modules/core-js/modules/_inherit-if-required.js	(from https://static.klaviyo.com/onsite/js/klaviyo.js?company_id=PVfcsM)
02:40:09	0/0	---MCZ	404	error ('Not%20Found')	text/javascript	etag:cacheable:0d649ef5a2cd04d7201f2e79690b8648	https://www.haloneuro.com/node_modules/core-js/modules/_object-gopn.js	C:/My%20Web%20Sites/waft/www.haloneuro.com/node_modules/core-js/modules/_object-gopn.js	(from https://static.klaviyo.com/onsite/js/klaviyo.js?company_id=PVfcsM)
02:40:09	0/0	---MCZ	404	error ('Not%20Found')	text/javascript	etag:cacheable:0d649ef5a2cd04d7201f2e79690b8648	https://www.haloneuro.com/node_modules/core-js/modules/_is-regexp.js	C:/My%20Web%20Sites/waft/www.haloneuro.com/node_modules/core-js/modules/_is-regexp.js	(from https://static.klaviyo.com/onsite/js/klaviyo.js?company_id=PVfcsM)
02:40:10	0/0	---MCZ	404	error ('Not%20Found')	text/javascript	etag:cacheable:0d649ef5a2cd04d7201f2e79690b8648	https://www.haloneuro.com/node_modules/core-js/modules/_flags.js	C:/My%20Web%20Sites/waft/www.haloneuro.com/node_modules/core-js/modules/_flags.js	(from https://static.klaviyo.com/onsite/js/klaviyo.js?company_id=PVfcsM)
02:40:11	0/0	---MCZ	404	error ('Not%20Found')	text/javascript	etag:cacheable:0d649ef5a2cd04d7201f2e79690b8648	https://www.haloneuro.com/node_modules/core-js/modules/es6.promise.js	C:/My%20Web%20Sites/waft/www.haloneuro.com/node_modules/core-js/modules/es6.promise.js	(from https://static.klaviyo.com/onsite/js/klaviyo.js?company_id=PVfcsM)
02:40:11	0/0	---MCZ	404	error ('Not%20Found')	text/javascript	etag:cacheable:0d649ef5a2cd04d7201f2e79690b8648	https://www.haloneuro.com/node_modules/core-js/modules/es6.object.to-string.js	C:/My%20Web%20Sites/waft/www.haloneuro.com/node_modules/core-js/modules/es6.object.to-string.js	(from https://static.klaviyo.com/onsite/js/klaviyo.js?company_id=PVfcsM)
02:40:12	0/0	---MCZ	404	error ('Not%20Found')	text/javascript	etag:cacheable:0d649ef5a2cd04d7201f2e79690b8648	https://www.haloneuro.com/media/js/analytics/klaviyo_analytics.js?v=	C:/My%20Web%20Sites/waft/www.haloneuro.com/media/js/analytics/klaviyo_analyticsec92.js	(from https://static.klaviyo.com/onsite/js/klaviyo.js?company_id=PVfcsM)
02:40:13	0/0	---MCZ	404	error ('Not%20Found')	text/javascript	etag:cacheable:0d649ef5a2cd04d7201f2e79690b8648	https://www.haloneuro.com/forms/src/Client/index.js	C:/My%20Web%20Sites/waft/www.haloneuro.com/forms/src/Client/index.js	(from https://static.klaviyo.com/onsite/js/klaviyo.js?company_id=PVfcsM)
02:40:14	0/0	---MCZ	404	error ('Not%20Found')	text/javascript	etag:cacheable:0d649ef5a2cd04d7201f2e79690b8648	https://www.haloneuro.com/node_modules/core-js/modules/es6.regexp.constructor.js	C:/My%20Web%20Sites/waft/www.haloneuro.com/node_modules/core-js/modules/es6.regexp.constructor.js	(from https://static.klaviyo.com/onsite/js/klaviyo.js?company_id=PVfcsM)
02:40:17	152/152	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20Jul%202020%2001:40:07%20GMT	https://www.haloneuro.com/halosport2guide	C:/My%20Web%20Sites/waft/www.haloneuro.com/halosport2guide	(from https://www.haloneuro.com/products/halo-sport-2)
02:40:19	75196/75196	---MCZ	200	added ('OK')	text/html	etag:cacheable:43e861263c602c2d378437008f26fa5a	https://www.haloneuro.com/products/primer-band	C:/My%20Web%20Sites/waft/www.haloneuro.com/products/primer-band.html	(from https://www.haloneuro.com/collections/frontpage/products/primer-band)
02:40:21	1190/1190	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:42a3f5b57261fce5afda00b7d5d8cdbe	https://www.haloneuro.com/products/primer-band.oembed	C:/My%20Web%20Sites/waft/www.haloneuro.com/products/primer-band.oembed	(from https://www.haloneuro.com/collections/frontpage/products/primer-band)
02:40:21	50155/50155	---M-Z	200	added ('OK')	text/javascript	etag:%22f59b6092d89a5f287d890c2fb20bfa67%22	https://apps.bazaarvoice.com/deployments/haloneuro/main_site/production/en_US/bv.js	C:/My%20Web%20Sites/waft/apps.bazaarvoice.com/deployments/haloneuro/main_site/production/en_US/bv.js	(from https://www.haloneuro.com/products/halo-sport-2)
02:40:23	7283/7283	---MCZ	200	added ('OK')	text/css	date:Fri,%2028%20Feb%202020%2018:22:49%20GMT	https://cdn.getshogun.com/5e595a7438f3d0005d7c91b4.css	C:/My%20Web%20Sites/waft/cdn.getshogun.com/5e595a7438f3d0005d7c91b4.css	(from https://www.haloneuro.com/collections/frontpage/products/primer-band)
02:40:27	963/963	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:57b2314d0fb2a8b08d957f12edb6e1d2	https://www.haloneuro.com/products/recharge-pack.oembed	C:/My%20Web%20Sites/waft/www.haloneuro.com/products/recharge-pack.oembed	(from https://www.haloneuro.com/collections/frontpage/products/recharge-pack)
02:40:28	32159/32159	---M--	200	added ('OK')	image/jpeg	date:Mon,%2020%20Jul%202020%2021:46:13%20GMT	http://cdn.shopify.com/s/files/1/0037/7965/7840/products/P1020395_1_740x.jpg?v=1576870270	C:/My%20Web%20Sites/waft/cdn.shopify.com/s/files/1/0037/7965/7840/products/P1020395_1_740xb2b2.jpg	(from https://www.haloneuro.com/collections/frontpage/products/primer-band)
02:40:33	26678/26678	---M--	200	added ('OK')	image/jpeg	date:Sat,%2025%20Jul%202020%2006:16:37%20GMT	http://cdn.shopify.com/s/files/1/0037/7965/7840/products/Product-Halo-recharge-kit_740x.jpg?v=1545934046	C:/My%20Web%20Sites/waft/cdn.shopify.com/s/files/1/0037/7965/7840/products/Product-Halo-recharge-kit_740xb5cf.jpg	(from https://www.haloneuro.com/collections/frontpage/products/recharge-pack)
02:40:33	74718/74718	---MCZ	200	added ('OK')	text/html	etag:cacheable:9af9e6edfc7901e87ff4cc323ad6c981	https://www.haloneuro.com/products/bluetooth-audio-adapter	C:/My%20Web%20Sites/waft/www.haloneuro.com/products/bluetooth-audio-adapter.html	(from https://www.haloneuro.com/collections/frontpage/products/bluetooth-audio-adapter)
02:40:37	8426/8426	---M--	200	added ('OK')	image/jpeg	date:Sat,%2025%20Jul%202020%2006:17:10%20GMT	http://cdn.shopify.com/s/files/1/0037/7965/7840/products/Product-bluetooth-dongle_1200x630.jpg?v=1545933846	C:/My%20Web%20Sites/waft/cdn.shopify.com/s/files/1/0037/7965/7840/products/Product-bluetooth-dongle_1200x63010df.jpg	(from https://www.haloneuro.com/collections/frontpage/products/bluetooth-audio-adapter)
02:40:39	914/914	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:0074b902c1fe46b91e1b930ad93dcf05	https://www.haloneuro.com/products/bluetooth-audio-adapter.oembed	C:/My%20Web%20Sites/waft/www.haloneuro.com/products/bluetooth-audio-adapter.oembed	(from https://www.haloneuro.com/collections/frontpage/products/bluetooth-audio-adapter)
02:40:47	135661/135661	---M--	200	added ('OK')	image/jpeg	date:Thu,%2023%20Jul%202020%2018:28:17%20GMT	http://cdn.shopify.com/s/files/1/0037/7965/7840/products/Product-Halo-recharge-kit_1800x1800.jpg?v=1545934046	C:/My%20Web%20Sites/waft/cdn.shopify.com/s/files/1/0037/7965/7840/products/Product-Halo-recharge-kit_1800x1800b5cf.jpg	(from https://www.haloneuro.com/collections/frontpage/products/recharge-pack)
02:40:47	63533/63533	---M--	200	added ('OK')	image/jpeg	date:Tue,%2028%20Jul%202020%2013:12:03%20GMT	http://cdn.shopify.com/s/files/1/0037/7965/7840/products/Product-bluetooth-dongle_1800x1800.jpg?v=1545933846	C:/My%20Web%20Sites/waft/cdn.shopify.com/s/files/1/0037/7965/7840/products/Product-bluetooth-dongle_1800x180010df.jpg	(from https://www.haloneuro.com/collections/frontpage/products/bluetooth-audio-adapter)
02:40:48	317993/317993	---M--	200	added ('OK')	image/jpeg	date:Sat,%2018%20Jul%202020%2013:28:20%20GMT	http://cdn.shopify.com/s/files/1/0037/7965/7840/products/P1020395_1_1800x1800.jpg?v=1576870270	C:/My%20Web%20Sites/waft/cdn.shopify.com/s/files/1/0037/7965/7840/products/P1020395_1_1800x1800b2b2.jpg	(from https://www.haloneuro.com/collections/frontpage/products/primer-band)
02:41:17	11254/11254	---M--	200	added ('OK')	image/jpeg	date:Sat,%2025%20Jul%202020%2006:16:49%20GMT	http://cdn.shopify.com/s/files/1/0037/7965/7840/products/Product-bluetooth-dongle_740x.jpg?v=1545933846	C:/My%20Web%20Sites/waft/cdn.shopify.com/s/files/1/0037/7965/7840/products/Product-bluetooth-dongle_740x10df.jpg	(from https://www.haloneuro.com/collections/frontpage/products/bluetooth-audio-adapter)
02:42:19	25085/25085	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Jul%202020%2011:09:45%20GMT	http://cdn.shopify.com/s/files/1/0037/7965/7840/products/Product-Halo-Primer-Pack_1200x630.jpg?v=1544570948	C:/My%20Web%20Sites/waft/cdn.shopify.com/s/files/1/0037/7965/7840/products/Product-Halo-Primer-Pack_1200x630194a.jpg	(from https://www.haloneuro.com/collections/frontpage/products/primer-pack)
02:43:15	32093/32093	---M--	200	added ('OK')	image/jpeg	date:Sat,%2025%20Jul%202020%2006:17:01%20GMT	http://cdn.shopify.com/s/files/1/0037/7965/7840/products/Product-Halo-Primer-Pack_740x.jpg?v=1544570948	C:/My%20Web%20Sites/waft/cdn.shopify.com/s/files/1/0037/7965/7840/products/Product-Halo-Primer-Pack_740x194a.jpg	(from https://www.haloneuro.com/collections/frontpage/products/primer-pack)
